chr8	5044	6044	0
chr8	6044	7044	0
chr8	7044	8044	0
chr8	8044	9044	0
chr8	9044	10044	0
chr8	10044	11044	0
chr8	11044	12044	0
chr8	12044	13044	0
chr8	13044	14044	0
chr8	14044	15044	0
chr8	15044	16044	0
chr8	16044	17044	0
chr8	17044	18044	0
chr8	18044	19044	0
chr8	19044	20044	0
chr8	20044	21044	0
chr8	21044	22044	0
chr8	22044	23044	0
chr8	23044	24044	0
chr8	24044	25044	0
chr8	25044	26044	0
chr8	26044	27044	0
chr8	27044	28044	0
chr8	28044	29044	0
chr8	29044	30044	0
chr8	30044	31044	0
chr8	31044	32044	0
chr8	32044	33044	0
chr8	33044	34044	0
chr8	34044	35044	0
chr8	35044	36044	0
chr8	36044	37044	0
chr8	37044	38044	0
chr8	38044	39044	0
chr8	39044	40044	0
chr8	40044	41044	0
chr8	41044	42044	0
chr8	42044	43044	0
chr8	43044	44044	0
chr8	44044	45044	0
chr8	45044	46044	0
chr8	46044	47044	0
chr8	47044	48044	0
chr8	48044	49044	0
chr8	49044	50044	0
chr8	50044	51044	0
chr8	51044	52044	0
chr8	52044	53044	0
chr8	53044	54044	0
chr8	54044	55044	0
chr8	55044	56044	0
chr8	56044	57044	0
chr8	60044	61044	0
chr8	63044	64044	0
chr8	64044	65044	0
chr8	65044	66044	0
chr8	66044	67044	0
chr8	67044	68044	0
chr8	68044	69044	0
chr8	69044	70044	0
chr8	72044	73044	0
chr8	73044	74044	0
chr8	76044	77044	0
chr8	77044	78044	0
chr8	78044	79044	0
chr8	79044	80044	0
chr8	80044	81044	0
chr8	81044	82044	0
chr8	82044	83044	0
chr8	83044	84044	0
chr8	84044	85044	0
chr8	85044	86044	0
chr8	86044	87044	0
chr8	87044	88044	0
chr8	88044	89044	0
chr8	89044	90044	0
chr8	92044	93044	0
chr8	93044	94044	0
chr8	94044	95044	0
chr8	95044	96044	0
chr8	96044	97044	0
chr8	97044	98044	0
chr8	98044	99044	0
chr8	99044	100044	0
chr8	100044	101044	0
chr8	101044	102044	0
chr8	102044	103044	0
chr8	103044	104044	0
chr8	104044	105044	0
chr8	105044	106044	0
chr8	106044	107044	0
chr8	107044	108044	0
chr8	108044	109044	0
chr8	109044	110044	0
chr8	110044	111044	0
chr8	111044	112044	0
chr8	112044	113044	0
chr8	113044	114044	0
chr8	114044	115044	0
chr8	115044	116044	0
chr8	116044	117044	0
chr8	117044	118044	0
chr8	118044	119044	0
chr8	119044	120044	0
chr8	120044	121044	0
chr8	121044	122044	0
chr8	122044	123044	0
chr8	123044	124044	0
chr8	124044	125044	0
chr8	125044	126044	0
chr8	126044	127044	0
chr8	127044	128044	0
chr8	128044	129044	0
chr8	129044	130044	0
chr8	130044	131044	0
chr8	131044	132044	0
chr8	132044	133044	0
chr8	133044	134044	0
chr8	134044	135044	0
chr8	135044	136044	0
chr8	136044	137044	0
chr8	137044	138044	0
chr8	138044	139044	0
chr8	139044	140044	0
chr8	140044	141044	0
chr8	141044	142044	0
chr8	142044	143044	0
chr8	143044	144044	0
chr8	146044	147044	0
chr8	147044	148044	0
chr8	150044	151044	0
chr8	151044	152044	0
chr8	152044	153044	0
chr8	153044	154044	0
chr8	154044	155044	0
chr8	155044	156044	0
chr8	156044	157044	0
chr8	157044	158044	0
chr8	158044	159044	0
chr8	159044	160044	0
chr8	160044	161044	0
chr8	161395	162395	1
chr8	163044	164044	0
chr8	164044	165044	0
chr8	165044	166044	0
chr8	168044	169044	0
chr8	169044	170044	0
chr8	170044	171044	0
chr8	171044	172044	0
chr8	172044	173044	0
chr8	173044	174044	0
chr8	174044	175044	0
chr8	175044	176044	0
chr8	176044	177044	0
chr8	177044	178044	0
chr8	178044	179044	0
chr8	179044	180044	0
chr8	180044	181044	0
chr8	183044	184044	0
chr8	184044	185044	0
chr8	185044	186044	0
chr8	186044	187044	0
chr8	189044	190044	0
chr8	190044	191044	0
chr8	191044	192044	0
chr8	192044	193044	0
chr8	193044	194044	0
chr8	194044	195044	0
chr8	195044	196044	0
chr8	196044	197044	0
chr8	197044	198044	0
chr8	198044	199044	0
chr8	199044	200044	0
chr8	200044	201044	0
chr8	201044	202044	0
chr8	202044	203044	0
chr8	203044	204044	0
chr8	204044	205044	0
chr8	205044	206044	0
chr8	206044	207044	0
chr8	207044	208044	0
chr8	208044	209044	0
chr8	209044	210044	0
chr8	210044	211044	0
chr8	211044	212044	0
chr8	212044	213044	0
chr8	213044	214044	0
chr8	214044	215044	0
chr8	215044	216044	0
chr8	216044	217044	0
chr8	217044	218044	0
chr8	218044	219044	0
chr8	219044	220044	0
chr8	220044	221044	0
chr8	221044	222044	0
chr8	222044	223044	0
chr8	223044	224044	0
chr8	226044	227044	0
chr8	227044	228044	0
chr8	228044	229044	0
chr8	229044	230044	0
chr8	230044	231044	0
chr8	231044	232044	0
chr8	232044	233044	0
chr8	233044	234044	0
chr8	234044	235044	0
chr8	235044	236044	0
chr8	236044	237044	0
chr8	237044	238044	0
chr8	238044	239044	0
chr8	239044	240044	0
chr8	240044	241044	0
chr8	241044	242044	0
chr8	242044	243044	0
chr8	243044	244044	0
chr8	244044	245044	0
chr8	245044	246044	0
chr8	246044	247044	0
chr8	247044	248044	0
chr8	248044	249044	0
chr8	249044	250044	0
chr8	250044	251044	0
chr8	251044	252044	0
chr8	252044	253044	0
chr8	253044	254044	0
chr8	254044	255044	0
chr8	255044	256044	0
chr8	258044	259044	0
chr8	259044	260044	0
chr8	260044	261044	0
chr8	261044	262044	0
chr8	262044	263044	0
chr8	263044	264044	0
chr8	264044	265044	0
chr8	265044	266044	0
chr8	266044	267044	0
chr8	267044	268044	0
chr8	268044	269044	0
chr8	269044	270044	0
chr8	270044	271044	0
chr8	271044	272044	0
chr8	272044	273044	0
chr8	273044	274044	0
chr8	274044	275044	0
chr8	275044	276044	0
chr8	276044	277044	0
chr8	277044	278044	0
chr8	278044	279044	0
chr8	279044	280044	0
chr8	280044	281044	0
chr8	281044	282044	0
chr8	282044	283044	0
chr8	283044	284044	0
chr8	284044	285044	0
chr8	285044	286044	0
chr8	286044	287044	0
chr8	287044	288044	0
chr8	288044	289044	0
chr8	289044	290044	0
chr8	290044	291044	0
chr8	291044	292044	0
chr8	292044	293044	0
chr8	293044	294044	0
chr8	294044	295044	0
chr8	295044	296044	0
chr8	296044	297044	0
chr8	297044	298044	0
chr8	298044	299044	0
chr8	299044	300044	0
chr8	300044	301044	0
chr8	303044	304044	0
chr8	304044	305044	0
chr8	305044	306044	0
chr8	306044	307044	0
chr8	307044	308044	0
chr8	308044	309044	0
chr8	309044	310044	0
chr8	310044	311044	0
chr8	311044	312044	0
chr8	312044	313044	0
chr8	313044	314044	0
chr8	314044	315044	0
chr8	315044	316044	0
chr8	316044	317044	0
chr8	317044	318044	0
chr8	318044	319044	0
chr8	319044	320044	0
chr8	320044	321044	0
chr8	321044	322044	0
chr8	322044	323044	0
chr8	323044	324044	0
chr8	324044	325044	0
chr8	325044	326044	0
chr8	326044	327044	0
chr8	327044	328044	0
chr8	328044	329044	0
chr8	329044	330044	0
chr8	330044	331044	0
chr8	331044	332044	0
chr8	332044	333044	0
chr8	333044	334044	0
chr8	334044	335044	0
chr8	335044	336044	0
chr8	336044	337044	0
chr8	337044	338044	0
chr8	338044	339044	0
chr8	339044	340044	0
chr8	340044	341044	0
chr8	341448	342448	1
chr8	343044	344044	0
chr8	344044	345044	0
chr8	345044	346044	0
chr8	346044	347044	0
chr8	347044	348044	0
chr8	348044	349044	0
chr8	349044	350044	0
chr8	350044	351044	0
chr8	351044	352044	0
chr8	354044	355044	0
chr8	355044	356044	0
chr8	358044	359044	0
chr8	359044	360044	0
chr8	360044	361044	0
chr8	361044	362044	0
chr8	362044	363044	0
chr8	363044	364044	0
chr8	364044	365044	0
chr8	365044	366044	0
chr8	366044	367044	0
chr8	367044	368044	0
chr8	368044	369044	0
chr8	369044	370044	0
chr8	370044	371044	0
chr8	371044	372044	0
chr8	372044	373044	0
chr8	373044	374044	0
chr8	374044	375044	0
chr8	375044	376044	0
chr8	376044	377044	0
chr8	377044	378044	0
chr8	380044	381044	0
chr8	381044	382044	0
chr8	382044	383044	0
chr8	383044	384044	0
chr8	384044	385044	0
chr8	385044	386044	0
chr8	386044	387044	0
chr8	387044	388044	0
chr8	388044	389044	0
chr8	389044	390044	0
chr8	390044	391044	0
chr8	391044	392044	0
chr8	392044	393044	0
chr8	393044	394044	0
chr8	396044	397044	0
chr8	397044	398044	0
chr8	398044	399044	0
chr8	399044	400044	0
chr8	400044	401044	0
chr8	401044	402044	0
chr8	402044	403044	0
chr8	403044	404044	0
chr8	404044	405044	0
chr8	405044	406044	0
chr8	406044	407044	0
chr8	407044	408044	0
chr8	408044	409044	0
chr8	409044	410044	0
chr8	410044	411044	0
chr8	411044	412044	0
chr8	412044	413044	0
chr8	413044	414044	0
chr8	414044	415044	0
chr8	415044	416044	0
chr8	416044	417044	0
chr8	417044	418044	0
chr8	418044	419044	0
chr8	419044	420044	0
chr8	420044	421044	0
chr8	421044	422044	0
chr8	422044	423044	0
chr8	423044	424044	0
chr8	424044	425044	0
chr8	425044	426044	0
chr8	426044	427044	0
chr8	429044	430044	0
chr8	430044	431044	0
chr8	431044	432044	0
chr8	432044	433044	0
chr8	433044	434044	0
chr8	434044	435044	0
chr8	435044	436044	0
chr8	436044	437044	0
chr8	437044	438044	0
chr8	438044	439044	0
chr8	439044	440044	0
chr8	440044	441044	0
chr8	441044	442044	0
chr8	442044	443044	0
chr8	443044	444044	0
chr8	444044	445044	0
chr8	445044	446044	0
chr8	446044	447044	0
chr8	447044	448044	0
chr8	448044	449044	0
chr8	449044	450044	0
chr8	450044	451044	0
chr8	451044	452044	0
chr8	452044	453044	0
chr8	453044	454044	0
chr8	454044	455044	0
chr8	455044	456044	0
chr8	456044	457044	0
chr8	457044	458044	0
chr8	458044	459044	0
chr8	459044	460044	0
chr8	460044	461044	0
chr8	461044	462044	0
chr8	462044	463044	0
chr8	463044	464044	0
chr8	464044	465044	0
chr8	465044	466044	0
chr8	466044	467044	0
chr8	467044	468044	0
chr8	468044	469044	0
chr8	469044	470044	0
chr8	470044	471044	0
chr8	471044	472044	0
chr8	472044	473044	0
chr8	473044	474044	0
chr8	474044	475044	0
chr8	475044	476044	0
